,Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,cases_per_100k,id
9012,12/4/2020,ID-SS,Sumatera Selatan,88,7,119,-38,9746,527,7975,1244,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,10.71,1186.0,0.85,64.13,5.41%,81.83%,1.14,2.33,11.86,33
9013,12/4/2020,ID-SU,Sumatera Utara,79,2,81,-4,15924,625,13253,2046,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,5.31,1070.53,0.13,42.02,3.92%,83.23%,0.92,0.5,10.7053,34
9014,12/5/2020,ID-AC,Aceh,15,0,8,7,8384,345,6634,1405,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,2.86,1597.79,0.0,65.75,4.11%,79.13%,1.07,0.0,15.9779,1
9015,12/5/2020,ID-BA,Bali,91,0,3,88,14633,429,12479,1725,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,21.58,3470.68,0.0,101.75,2.93%,85.28%,0.75,1.0,34.7068,2
9016,12/5/2020,ID-BT,Banten,143,0,51,92,13740,345,9074,4321,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,13.34,1281.43,0.0,32.18,2.51%,66.04%,1.1,1.0,12.814300000000001,3
9017,12/5/2020,ID-BE,Bengkulu,35,2,39,-6,2038,85,1548,405,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,17.5,1019.23,1.0,42.51,4.17%,75.96%,0.39,0.67,10.1923,4
9018,12/5/2020,ID-JK,Dki Jakarta,1360,23,1000,337,142630,2792,129090,10748,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,125.39,13150.29,2.12,257.42,1.96%,90.51%,1.32,1.0,131.5029,6
9019,12/5/2020,ID-YO,Daerah Istimewa Yogyakarta,167,2,84,81,6732,150,4733,1849,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,45.99,1854.03,0.55,41.31,2.23%,70.31%,0.92,,18.5403,5
9020,12/5/2020,ID-GO,Gorontalo,0,0,24,-24,3172,91,3003,78,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,0.0,2686.65,0.0,77.08,2.87%,94.67%,0.0,1.0,26.866500000000002,7
9021,12/5/2020,IDN,Indonesia,6027,110,4271,1646,569707,17589,470449,81669,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,22.73,2148.33,0.41,66.33,3.09%,82.58%,1.04,0.89,21.4833,0
9022,12/5/2020,ID-JA,Jambi,113,0,23,90,2336,39,1465,832,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,32.35,668.7,0.0,11.16,1.67%,62.71%,2.05,1.0,6.687,8
9023,12/5/2020,ID-JB,Jawa Barat,1086,2,592,492,57885,956,47624,9305,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,24.05,1281.74,0.04,21.17,1.65%,82.27%,1.09,1.0,12.8174,9
9024,12/5/2020,ID-JT,Jawa Tengah,758,6,338,414,59985,2424,41683,15878,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,20.84,1649.57,0.16,66.66,4.04%,69.49%,0.85,0.67,16.4957,10
9025,12/5/2020,ID-JI,Jawa Timur,539,24,444,71,64440,4549,56387,3504,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,13.32,1591.94,0.59,112.38,7.06%,87.50%,0.96,0.73,15.919400000000001,11
9026,12/5/2020,ID-KB,Kalimantan Barat,32,1,24,7,2551,23,2233,295,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,5.9,470.42,0.18,4.24,0.90%,87.53%,0.94,,4.7042,12
9027,12/5/2020,ID-KS,Kalimantan Selatan,96,0,13,83,13535,537,12001,997,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,23.86,3364.36,0.0,133.48,3.97%,88.67%,1.35,0.0,33.6436,13
9028,12/5/2020,ID-KT,Kalimantan Tengah,260,0,0,260,6621,194,4681,1746,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,101.16,2575.97,0.0,75.48,2.93%,70.70%,,1.0,25.7597,14
9029,12/5/2020,ID-KI,Kalimantan Timur,238,0,170,68,20833,570,16993,3270,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,67.0,5864.83,0.0,160.46,2.74%,81.57%,1.03,0.0,58.6483,15
9030,12/5/2020,ID-KU,Kalimantan Utara,61,0,0,61,1715,18,1070,627,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,94.08,2644.94,0.0,27.76,1.05%,62.39%,1.91,1.0,26.4494,16
9031,12/5/2020,ID-BB,Kepulauan Bangka Belitung,26,2,23,1,1187,17,923,247,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,18.84,860.29,1.45,12.32,1.43%,77.76%,0.32,,8.6029,17
9032,12/5/2020,ID-KR,Kepulauan Riau,86,0,147,-61,5741,139,4663,939,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,44.57,2975.54,0.0,72.04,2.42%,81.22%,1.54,1.0,29.755399999999998,18
9033,12/5/2020,ID-LA,Lampung,65,2,39,24,4193,179,2293,1721,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,7.15,460.99,0.22,19.68,4.27%,54.69%,0.8,1.0,4.6099,19
9034,12/5/2020,ID-MA,Maluku,0,0,5,-5,4626,61,3822,743,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,0.0,2504.47,0.0,33.02,1.32%,82.62%,0.0,1.0,25.0447,20
9035,12/5/2020,ID-MU,Maluku Utara,6,0,0,6,2467,83,2020,364,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,4.59,1886.37,0.0,63.47,3.36%,81.88%,0.6,1.0,18.863699999999998,21
9036,12/5/2020,ID-NB,Nusa Tenggara Barat,27,0,55,-28,4791,247,3815,729,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,5.12,909.07,0.0,46.87,5.16%,79.63%,0.82,0.0,9.0907,22
9037,12/5/2020,ID-NT,Nusa Tenggara Timur,18,1,0,17,1344,25,739,580,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,3.33,248.37,0.18,4.62,1.86%,54.99%,0.62,1.0,2.4837000000000002,23
9038,12/5/2020,ID-PA,Papua,52,0,0,52,12053,141,5676,6236,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,11.98,2776.97,0.0,32.49,1.17%,47.09%,0.43,1.0,27.769699999999997,24
9039,12/5/2020,ID-PB,Papua Barat,19,0,30,-11,5416,88,4726,602,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,16.66,4747.96,0.0,77.15,1.62%,87.26%,0.95,1.0,47.4796,25
9040,12/5/2020,ID-RI,Riau,114,3,204,-93,20913,476,18565,1872,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,18.77,3442.98,0.49,78.37,2.28%,88.77%,0.74,1.5,34.4298,26
9041,12/5/2020,ID-SR,Sulawesi Barat,16,2,22,-8,1512,24,1346,142,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,10.26,969.24,1.28,15.38,1.59%,89.02%,0.76,,9.6924,27
9042,12/5/2020,ID-SN,Sulawesi Selatan,163,2,57,104,21395,503,18849,2043,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,17.29,2269.57,0.21,53.36,2.35%,88.10%,0.91,1.0,22.695700000000002,28
9043,12/5/2020,ID-ST,Sulawesi Tengah,57,0,20,37,2087,77,1271,739,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,19.29,706.13,0.0,26.05,3.69%,60.90%,1.04,1.0,7.0613,29
9044,12/5/2020,ID-SG,Sulawesi Tenggara,63,0,15,48,6866,113,5394,1359,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,23.9,2605.24,0.0,42.88,1.65%,78.56%,0.98,0.0,26.0524,30
9045,12/5/2020,ID-SA,Sulawesi Utara,29,1,40,-12,7244,253,5578,1413,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,10.98,2741.98,0.38,95.76,3.49%,77.00%,0.48,0.2,27.4198,31
9046,12/5/2020,ID-SB,Sumatera Barat,161,1,51,109,20834,426,16582,3826,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,29.17,3774.79,0.18,77.18,2.04%,79.59%,0.77,0.2,37.7479,32
9047,12/5/2020,ID-SS,Sumatera Selatan,58,4,51,3,9804,531,8026,1247,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,7.06,1193.06,0.49,64.62,5.42%,81.86%,0.66,0.57,11.9306,33
9048,12/5/2020,ID-SU,Sumatera Utara,78,1,77,0,16002,626,13330,2046,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,5.24,1075.77,0.07,42.08,3.91%,83.30%,0.99,0.5,10.7577,34
9049,12/6/2020,ID-AC,Aceh,38,0,119,-81,8422,345,6753,1324,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,7.24,1605.03,0.0,65.75,4.10%,80.18%,2.53,1.0,16.0503,1
9050,12/6/2020,ID-BA,Bali,110,2,0,108,14743,431,12479,1833,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,26.09,3496.77,0.47,102.23,2.92%,84.64%,1.21,,34.9677,2
9051,12/6/2020,ID-BT,Banten,134,0,38,96,13874,345,9112,4417,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,12.5,1293.93,0.0,32.18,2.49%,65.68%,0.94,1.0,12.939300000000001,3
9052,12/6/2020,ID-BE,Bengkulu,60,3,39,18,2098,88,1587,423,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,30.01,1049.24,1.5,44.01,4.19%,75.64%,1.71,1.5,10.4924,4
9053,12/6/2020,ID-JK,Dki Jakarta,1331,23,1049,259,143961,2815,130139,11007,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,122.72,13273.01,2.12,259.54,1.96%,90.40%,0.98,1.0,132.7301,6
9054,12/6/2020,ID-YO,Daerah Istimewa Yogyakarta,224,2,83,139,6956,152,4816,1988,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,61.69,1915.72,0.55,41.86,2.19%,69.24%,1.34,1.0,19.1572,5
9055,12/6/2020,ID-GO,Gorontalo,91,1,2,88,3263,92,3005,166,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,77.08,2763.73,0.85,77.92,2.82%,92.09%,,,27.6373,7
9056,12/6/2020,IDN,Indonesia,6089,151,4322,1616,575796,17740,474771,83285,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,22.96,2171.3,0.57,66.9,3.08%,82.45%,1.01,1.37,21.713,0
9057,12/6/2020,ID-JA,Jambi,19,2,1,16,2355,41,1466,848,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,5.44,674.14,0.57,11.74,1.74%,62.25%,0.17,,6.7414,8
9058,12/6/2020,ID-JB,Jawa Barat,1388,7,1205,176,59273,963,48829,9481,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,30.73,1312.47,0.15,21.32,1.62%,82.38%,1.28,3.5,13.1247,9
9059,12/6/2020,ID-JT,Jawa Tengah,528,38,151,339,60513,2462,41834,16217,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,14.52,1664.09,1.04,67.7,4.07%,69.13%,0.7,6.33,16.6409,10
9060,12/6/2020,ID-JI,Jawa Timur,572,34,383,155,65012,4583,56770,3659,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,14.13,1606.07,0.84,113.22,7.05%,87.32%,1.06,1.42,16.0607,11
9061,12/6/2020,ID-KB,Kalimantan Barat,0,0,31,-31,2551,23,2264,264,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,0.0,470.42,0.0,4.24,0.90%,88.75%,0.0,0.0,4.7042,12
9062,12/6/2020,ID-KS,Kalimantan Selatan,70,1,27,42,13605,538,12028,1039,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,17.4,3381.76,0.25,133.73,3.95%,88.41%,0.73,,33.8176,13
9063,12/6/2020,ID-KT,Kalimantan Tengah,0,0,0,0,6621,194,4681,1746,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,0.0,2575.97,0.0,75.48,2.93%,70.70%,0.0,1.0,25.7597,14
9064,12/6/2020,ID-KI,Kalimantan Timur,185,2,134,49,21018,572,17127,3319,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,52.08,5916.91,0.56,161.03,2.72%,81.49%,0.78,,59.1691,15
9065,12/6/2020,ID-KU,Kalimantan Utara,120,1,27,92,1835,19,1097,719,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,185.07,2830.01,1.54,29.3,1.04%,59.78%,1.97,,28.3001,16
9066,12/6/2020,ID-BB,Kepulauan Bangka Belitung,42,0,30,12,1229,17,953,259,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,30.44,890.73,0.0,12.32,1.38%,77.54%,1.62,0.0,8.9073,17
9067,12/6/2020,ID-KR,Kepulauan Riau,113,4,78,31,5854,143,4741,970,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,58.57,3034.1,2.07,74.12,2.44%,80.99%,1.31,,30.340999999999998,18
9068,12/6/2020,ID-LA,Lampung,55,0,92,-37,4248,179,2385,1684,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,6.05,467.04,0.0,19.68,4.21%,56.14%,0.85,0.0,4.6704,19
9069,12/6/2020,ID-MA,Maluku,47,3,0,44,4673,64,3822,787,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,25.45,2529.92,1.62,34.65,1.37%,81.79%,,,25.2992,20
9070,12/6/2020,ID-MU,Maluku Utara,5,0,0,5,2472,83,2020,369,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,3.82,1890.19,0.0,63.47,3.36%,81.72%,0.83,1.0,18.9019,21
9071,12/6/2020,ID-NB,Nusa Tenggara Barat,14,1,2,11,4805,248,3817,740,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,2.66,911.72,0.19,47.06,5.16%,79.44%,0.52,,9.1172,22
9072,12/6/2020,ID-NT,Nusa Tenggara Timur,25,1,3,21,1369,26,742,601,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,4.62,252.99,0.18,4.8,1.90%,54.20%,1.39,1.0,2.5299,23
9073,12/6/2020,ID-PA,Papua,19,0,0,19,12072,141,5676,6255,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,4.38,2781.34,0.0,32.49,1.17%,47.02%,0.37,1.0,27.8134,24
9074,12/6/2020,ID-PB,Papua Barat,2,0,45,-43,5418,88,4771,559,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,4749.71,0.0,77.15,1.62%,88.06%,0.11,1.0,47.4971,25
9075,12/6/2020,ID-RI,Riau,225,3,191,31,21138,479,18756,1903,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,37.04,3480.02,0.49,78.86,2.27%,88.73%,1.97,1.0,34.8002,26
9076,12/6/2020,ID-SR,Sulawesi Barat,3,0,3,0,1515,24,1349,142,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,1.92,971.16,0.0,15.38,1.58%,89.04%,0.19,0.0,9.711599999999999,27
9077,12/6/2020,ID-SN,Sulawesi Selatan,174,0,30,144,21569,503,18879,2187,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,18.46,2288.03,0.0,53.36,2.33%,87.53%,1.07,0.0,22.880300000000002,28
9078,12/6/2020,ID-ST,Sulawesi Tengah,54,1,62,-9,2141,78,1333,730,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,18.27,724.4,0.34,26.39,3.64%,62.26%,0.95,,7.244,29
9079,12/6/2020,ID-SG,Sulawesi Tenggara,58,3,27,28,6924,116,5421,1387,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,22.01,2627.24,1.14,44.02,1.68%,78.29%,0.92,,26.272399999999998,30
9080,12/6/2020,ID-SA,Sulawesi Utara,105,0,55,50,7349,253,5633,1463,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,39.74,2781.73,0.0,95.76,3.44%,76.65%,3.62,0.0,27.8173,31
9081,12/6/2020,ID-SB,Sumatera Barat,139,5,101,33,20973,431,16683,3859,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,25.18,3799.98,0.91,78.09,2.06%,79.55%,0.86,5.0,37.9998,32
9082,12/6/2020,ID-SS,Sumatera Selatan,52,8,54,-10,9856,539,8080,1237,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,6.33,1199.38,0.97,65.59,5.47%,81.98%,0.9,2.0,11.9938,33
9083,12/6/2020,ID-SU,Sumatera Utara,87,3,84,0,16089,629,13414,2046,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,5.85,1081.62,0.2,42.29,3.91%,83.37%,1.12,3.0,10.816199999999998,34
9084,12/7/2020,ID-AC,Aceh,4,0,5,-1,8426,345,6758,1323,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,0.76,1605.79,0.0,65.75,4.09%,80.20%,0.11,1.0,16.0579,1
9085,12/7/2020,ID-BA,Bali,102,2,0,100,14845,433,12479,1933,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,24.19,3520.97,0.47,102.7,2.92%,84.06%,0.93,1.0,35.2097,2
9086,12/7/2020,ID-BT,Banten,133,4,37,92,14007,349,9149,4509,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,12.4,1306.33,0.37,32.55,2.49%,65.32%,0.99,,13.0633,3
9087,12/7/2020,ID-BE,Bengkulu,11,1,26,-16,2109,89,1613,407,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,5.5,1054.74,0.5,44.51,4.22%,76.48%,0.18,0.33,10.5474,4
9088,12/7/2020,ID-JK,Dki Jakarta,1466,24,948,494,145427,2839,131087,11501,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,135.16,13408.17,2.21,261.75,1.95%,90.14%,1.1,1.04,134.0817,6
9089,12/7/2020,ID-YO,Daerah Istimewa Yogyakarta,99,0,59,40,7055,152,4875,2028,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,27.27,1942.98,0.0,41.86,2.15%,69.10%,0.44,0.0,19.4298,5
9090,12/7/2020,ID-GO,Gorontalo,0,0,11,-11,3263,92,3016,155,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,0.0,2763.73,0.0,77.92,2.82%,92.43%,0.0,0.0,27.6373,7
9091,12/7/2020,IDN,Indonesia,5754,127,4431,1196,581550,17867,479202,84481,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,21.7,2192.99,0.48,67.38,3.07%,82.40%,0.94,0.84,21.929899999999996,0
9092,12/7/2020,ID-JA,Jambi,0,0,13,-13,2355,41,1479,835,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,0.0,674.14,0.0,11.74,1.74%,62.80%,0.0,0.0,6.7414,8
9093,12/7/2020,ID-JB,Jawa Barat,1171,8,1220,-57,60444,971,50049,9424,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,25.93,1338.4,0.18,21.5,1.61%,82.80%,0.84,1.14,13.384,9
9094,12/7/2020,ID-JT,Jawa Tengah,595,8,296,291,61108,2470,42130,16508,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,16.36,1680.45,0.22,67.92,4.04%,68.94%,1.13,0.21,16.8045,10
